Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. Source: BioCyc Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,# mzVault Results,mzCloud Best Match,mzCloud Best Match Confidence,mzVault Best Match,mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45,mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45,mzVault Library Match: HILIC_FeihnLab,mzVault Library Match: HMDB_MoNA,mzVault Library Match: STD_LIB_HILIC,mzVault Library Match: MSDIAL-TandemMassSpectralAtlas-VS68-Pos,mzVault Library Match: MSMS-Public-Pos-VS15_1,mzVault Library Match: MSMS-Public-Pos-VS15_2,mzVault Library Match: MSMS-Public-Pos-VS15_3,MS2,Area: 04_2nd_extr_After-8_20201022_FS_Disc_Pos_01.raw (F3),Area: 05_2nd_extr_After-4_20201022_FS_Disc_Pos_01.raw (F4),Area: 06_1st_extr_After-4_Extract20200917_FS_Disc_Pos_01.raw (F5),Area: 08_2nd_extr_After-5_20201022_FS_Disc_Pos_01.raw (F7),Area: 10_1st_extr_After-2_Extract20200917_FS_Disc_Pos_01.raw (F9),Area: 12_1st_extr_After-12_Extract20200917_FS_Disc_Pos_01.raw (F11),Area: 14_1st_extr_After-11_Extract20200917_FS_Disc_Pos_01.raw (F13),Area: 16_2nd_extr_After-17_20201022_FS_Disc_Pos_01.raw (F15),Area: 17_2nd_extr_After-20_20201022_FS_Disc_Pos_01.raw (F16),Area: 18_1st_extr_After-7_Extract20200917_FS_Disc_Pos_01.raw (F17),Area: 19_2nd_extr_After-15_20201022_FS_Disc_Pos_01.raw (F18),Area: 24_1st_extr_After-1_Extract20200917_FS_Disc_Pos_01.raw (F23),Area: 30_2nd_extr_After-7_20201022_FS_Disc_Pos_01.raw (F29),Area: 31_2nd_extr_After-19_20201022_FS_Disc_Pos_01.raw (F30),Area: 40_2nd_extr_After-13_20201022_FS_Disc_Pos_01.raw (F40),Area: 41_1st_extr_After-8_Extract20200917_FS_Disc_Pos_01.raw (F41),Area: 49_1st_extr_After-5_Extract20200917_FS_Disc_Pos_01.raw (F49),Area: 50_1st_extr_After-9_Extract20200917_FS_Disc_Pos_01.raw (F50),Area: 52_2nd_extr_After-14_20201022_FS_Disc_Pos_01.raw (F52),Area: 54_2nd_extr_After-6_20201022_FS_Disc_Pos_01.raw (F54),Area: 57_1st_extr_After-3_Extract20200917_FS_Disc_Pos_01.raw (F57),Area: 59_2nd_extr_After-1_20201022_FS_Disc_Pos_01.raw (F59),Area: 62_2nd_extr_After-9_20201022_FS_Disc_Pos_01.raw (F62),Area: 63_2nd_extr_After-2_20201022_FS_Disc_Pos_01.raw (F63),Area: 64_1st_extr_After-6_Extract20200917_FS_Disc_Pos_01.raw (F64),Area: 69_2nd_extr_After-18_20201022_FS_Disc_Pos_01.raw (F69),Area: 70_2nd_extr_After-12_20201022_FS_Disc_Pos_01.raw (F70),Area: 72_2nd_extr_After-3_20201022_FS_Disc_Pos_01.raw (F72),Area: 73_2nd_extr_After-11_20201022_FS_Disc_Pos_01.raw (F73),Area: 75_1st_extr_After-10_Extract20200917_FS_Disc_Pos_01.raw (F75),Area: 76_2nd_extr_After-16_20201022_FS_Disc_Pos_01.raw (F76),Area: 77_2nd_extr_After-10_20201022_FS_Disc_Pos_01.raw (F77),Area: 03_2nd_extr_Before-6_20201022_FS_Disc_Pos_01.raw (F2),Area: 07_1st_extr_Before-10_Extract20200917_FS_Disc_Pos_01.raw (F6),Area: 09_2nd_extr_Before-14_20201022_FS_Disc_Pos_01.raw (F8),Area: 13_2nd_extr_Before-4_20201022_FS_Disc_Pos_01.raw (F12),Area: 15_2nd_extr_Before-19_20201022_FS_Disc_Pos_01.raw (F14),Area: 21_1st_extr_Before-9_Extract20200917_FS_Disc_Pos_01.raw (F20),Area: 22_2nd_extr_Before-2_20201022_FS_Disc_Pos_01.raw (F21),Area: 23_1st_extr_Before-4_Extract20200917_FS_Disc_Pos_01.raw (F22),Area: 25_1st_extr_Before-7_Extract20200917_FS_Disc_Pos_01.raw (F24),Area: 26_2nd_extr_Before-7_20201022_FS_Disc_Pos_01.raw (F25),Area: 27_2nd_extr_Before-8_20201022_FS_Disc_Pos_01.raw (F26),Area: 28_2nd_extr_Before-5_20201022_FS_Disc_Pos_01.raw (F27),Area: 32_1st_extr_Before-2_Extract20200917_FS_Disc_Pos_01.raw (F31),Area: 33_1st_extr_Before-3_Extract20200917_FS_Disc_Pos_01.raw (F32),Area: 35_2nd_extr_Before-1_20201022_FS_Disc_Pos_01.raw (F34),Area: 36_2nd_extr_Before-11_20201022_FS_Disc_Pos_01.raw (F35),Area: 37_2nd_extr_Before-13_20201022_FS_Disc_Pos_01.raw (F37),Area: 39_1st_extr_Before-6_Extract20200917_FS_Disc_Pos_01.raw (F39),Area: 42_1st_extr_Before-8_Extract20200917_FS_Disc_Pos_01.raw (F42),Area: 43_2nd_extr_Before-20_20201022_FS_Disc_Pos_01.raw (F43),Area: 44_2nd_extr_Before-21_20201022_FS_Disc_Pos_01.raw (F44),Area: 46_1st_extr_Before-1_Extract20200917_FS_Disc_Pos_01.raw (F46),Area: 48_1st_extr_Before-5_Extract20200917_FS_Disc_Pos_01.raw (F48),Area: 53_2nd_extr_Before-10_20201022_FS_Disc_Pos_01.raw (F53),Area: 55_2nd_extr_Before-18_20201022_FS_Disc_Pos_01.raw (F55),Area: 58_2nd_extr_Before-3_20201022_FS_Disc_Pos_01.raw (F58),Area: 60_2nd_extr_Before-9_20201022_FS_Disc_Pos_01.raw (F60),Area: 66_2nd_extr_Before-12_20201022_FS_Disc_Pos_01.raw (F66),Area: 67_2nd_extr_Before-17_20201022_FS_Disc_Pos_01.raw (F67),Area: 68_2nd_extr_Before-15_20201022_FS_Disc_Pos_01.raw (F68),Area: 71_2nd_extr_Before-16_20201022_FS_Disc_Pos_01.raw (F71),Area: 01_Water_Blank_20201022_FS_Disc_Pos_01.raw (F36),Area: 78_Water_Blank_20201022_FS_Disc_Pos_02.raw (F78),Area: 02_Pooled_QC1_20201022_FS_Disc_Pos_01.raw (F1),Area: 11_Pooled_QC1_20201022_FS_Disc_Pos_02.raw (F10),Area: 20_Pooled_QC1_20201022_FS_Disc_Pos_03.raw (F19),Area: 29_Pooled_QC1_20201022_FS_Disc_Pos_04.raw (F28),Area: 38_Pooled_QC1_20201022_FS_Disc_Pos_05.raw (F38),Area: 47_Pooled_QC1_20201022_FS_Disc_Pos_06.raw (F47),Area: 56_Pooled_QC1_20201022_FS_Disc_Pos_07.raw (F56),Area: 65_Pooled_QC1_20201022_FS_Disc_Pos_08.raw (F65),Area: 74_Pooled_QC1_20201022_FS_Disc_Pos_09.raw (F74),Area: 79_Pooled_QC1_20201022_FS_Disc_Pos_10.raw (F79),Group Area: After,Group Area: Before,Group Area: QC1-SameVial,Group CV [%]: After,Group CV [%]: Before,Group CV [%]: QC1-SameVial,Ratio: (After) / (Before),Log2 Fold Change: (After) / (Before),P-value: (After) / (Before),Adj. P-value: (After) / (Before)
FALSE,,pyrazinamide,C5 H5 N3 O,Full match,No results,No results,No results,Partial match,Full match,2.87,123.04361,0.278,5732439.944,1,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,567542.9113,1768350.803,970618.7065,1020012.299,2564347.145,1508386.346,511463.7119,1332712.818,954860.4616,312639.5177,2960485.861,2080882.046,956235.0217,5732439.944,257154.4591,335545.505,1053745.02,1310842.101,294235.5624,1043273.348,773536.9363,443265.0067,1435588.104,864375.684,935481.3812,506202.4435,544863.6295,1233113.401,946222.1502,632078.9179,1442624.331,429844.6969,1391439.35,2081069.352,1734203.417,574267.6016,917416.7579,1096789.409,1615984.856,2115496.553,395938.1027,463521.6312,526189.7478,1203050.093,1204812.918,3038070.27,749027.6759,1426051.469,247957.9049,641835.8267,1597606.695,832317.8447,504653.5849,982314.9483,1163345.292,898204.6457,567933.4132,743800.671,189358.7123,443236.6069,481146.3369,372361.3657,1853387.059,453098.2327,1144774.384,659552.6509,446714.0364,759476.4096,2468363.695,687553.638,907140.3628,460222.116,1314565.14,1150021.844,1161184.847,955547.7417,898204.6457,833308.3862,88.87181548,63.6113517,59.36332569,1.064,0.09,0.905244685,0.999998814
TRUE,,5-hydroxy-?-coniceine,C8 H15 N O,Full match,No results,No results,Partial match,Not the top hit,Full match,0.61,141.11545,0.85,5728594.979,12,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,178197.7522,229521.5363,433088.2946,368803.1147,209585.8909,109303.112,250960.1872,216827.4848,323011.2435,110067.1811,207207.5366,355872.7632,245872.9016,325025.3164,492042.2388,283753.5296,365427.7299,385813.196,198632.2881,89141.82587,337567.5922,296898.3802,155330.9509,67178.56338,279997.9733,1128392.79,230313.3769,259615.8685,129200.4858,358805.0925,122719.8977,2397042.79,1293258.98,639160.4499,767138.1767,221010.6406,830204.2582,259868.1596,1007710.036,470376.5961,2344343.114,988271.9756,988827.0646,202317.4463,394584.5366,985779.9161,1221138.623,5728594.979,521524.3863,901190.7405,712149.9907,1786895.257,883880.2444,3081320.618,692852.949,436900.9351,212376.4237,1373333.482,1432131.736,1799426.024,1949134.093,1126215.67,342013.2698,164625.318,17291.74868,905040.5415,763953.9181,871451.9882,740278.2656,501861.1856,658694.918,589364.2733,694240.2303,859069.7311,584630.5045,255288.0278,901190.7405,717259.248,119.9719855,93.9447373,18.95430937,0.283,-1.82,1.15538E-08,7.3839E-08
FALSE,,solanapyrone E,C18 H24 O4,Full match,No results,No results,No results,Partial match,Full match,-0.17,304.16741,0.78,5721833.052,3,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,151516.679,593391.0991,241986.8464,555016.1257,484861.5904,281916.1845,482708.8412,388807.5953,318621.6142,514429.4304,421008.4696,169392.828,383448.1554,103515.2905,408970.0054,127149.0451,710924.1311,841651.711,394278.0971,675969.438,221366.7037,141677.7782,812441.6867,354503.678,102786.9581,348235.9071,273616.0494,120620.4081,168675.9644,1234318.307,408755.2582,564125.2447,654139.2051,591890.9644,442656.0203,404132.9437,537569.578,997895.9408,441361.8085,987035.6061,2182375.344,717835.0591,1088448.537,303741.1221,478892.3332,1462180.978,777704.6543,5721833.052,444246.4043,2088250.851,651486.6853,800809.5403,842850.7638,2584683.313,1173004.287,212636.7347,520111.1923,962975.5337,843158.1591,1407466.018,2224145.954,1556491.821,381229.6816,26489.20486,25106.47684,158549.7598,667305.7367,120952.3765,1058795.96,1240736.044,1283263.322,1718625.119,1288793.759,840931.135,1247703.946,386127.8754,800809.5403,1149766.002,62.69823887,94.77185032,53.71025475,0.482,-1.05,7.8305E-06,3.19566E-05
FALSE,,,,No results,No results,No results,No results,No results,No results,,585.44055,0.643,5704154.207,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No MS2,1882691.16,3473639.15,1871338.673,470649.3429,457329.7076,1144859.939,863655.9758,5627055.181,2459746.028,256023.5911,595323.688,1687183.24,1879876.926,879226.0956,1904446.265,1159234.173,2718856.456,483832.0311,4127145.747,2159347.717,1640762.802,2463250.051,1384162.822,1311021.697,1491461.291,5704154.207,4146274.64,2617057.606,1637910.634,2811672.435,2293842.281,3427187.505,1753590.013,248591.6917,2642249.446,1384564.579,660222.9054,3019486.487,307119.8479,627487.842,343759.9879,684526.7781,375648.8198,647700.293,724255.9028,266267.637,434882.3412,335059.6245,2314508.673,1618711.12,1135081.273,4162955.202,778082.1012,1265245.985,485016.926,770168.3868,301303.6782,695086.9255,1577507.237,666603.2396,794039.8958,1041830.15,1287960.492,52450.36426,56705.53895,1333163.801,2273921.998,823261.7695,1240298.159,1421654.898,3467459.239,2976784.825,2252801.244,2763054.791,2313742,1875607.8,724255.9028,2263361.621,66.17511942,84.44026544,41.01886098,2.59,1.37,0.000581801,0.001633195
TRUE,,,C23 H48 N2 O,Full match,No results,No results,No results,No results,No results,-0.43,368.37651,0.673,5699427.953,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,3037945.611,2449951.673,2999161.508,1842753.765,508489.4407,893019.6306,483486.0669,3885000.288,1766955.885,369927.6512,1603549.194,1831850.335,2022570.09,1201114.542,3749957.504,1103834.353,1659125.403,883406.1142,3865295.383,2261142.717,625043.3687,763513.231,1574088.518,789801.6463,337107.7309,3738905.77,2997464.565,1935575.35,1248517.721,876847.6342,1264915.265,1518389.687,3056037.239,151536.3141,1462577.159,3217010.278,2019418.3,1899749.819,609509.3887,343529.499,248192.8843,753109.3576,477215.7367,1216458.215,119334.5291,504511.4026,320043.5797,517580.5652,1880604.134,306540.4528,611452.3409,5699427.953,745699.4209,301774.4174,160403.4575,1395875.451,1558555.105,255082.1775,1616334.713,603604.9505,1955605.325,1095475.469,1719752.73,96356.75355,85220.23577,1811223.157,1375726.491,1212366.13,1307869.19,1491183.778,1435587.11,1053424.169,1185918.605,1293426.907,1052451.208,1588818.856,745699.4209,1300648.048,61.83369684,99.40881398,17.1040031,2.131,1.09,0.008191251,0.018514874
FALSE,,4-methylene-2-octyl-5-oxotetrahydrofuran-3-carboxyllate,C14 H22 O4,No results,No results,No results,No results,No results,Full match,0.21,254.15186,0.644,5695461.037,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,3216916.817,3399566.061,1656697.408,3786489.923,902894.8595,918876.8104,811750.8199,2863124.156,3011694.925,1259665.079,2790382.361,2343252.115,2096695.357,2064483.734,4270948.472,2862311.196,1833603.325,1551790.49,3095170.55,4230812.375,1568452.815,2667442.027,3209051.583,2641295.795,2230172.183,1741561.496,2353487.521,4994753.527,2675514.386,3003156.848,2834955.646,3479715.582,2203224.606,5695461.037,1226513.359,1774703.864,2444582.371,4972683.556,2077126.059,4228895.663,2582004.023,2449199.899,1627981.934,1960722.492,2316906.234,4387125.948,1973786.815,1656475.117,2541640.988,4279821.115,3070600.909,1885857.125,1897294.326,3381431.329,4483136.483,2996815.595,2957686.453,2178092.959,2753277.552,981581.303,2513813.563,2167143.837,2461924.138,152336.656,130709.9704,2993771.551,2675756.901,2911953.935,2969201.403,4036510.334,3709188.517,2971218.355,3001570.95,2928763.769,3198113.794,2671478.206,2449199.899,2982494.953,39.12358807,41.44262573,13.18154241,1.091,0.13,0.80805697,0.947688612
TRUE,,propylbenzene,C9 H12,Full match,No results,No results,No results,Full match,Full match,-0.16,120.09388,0.779,5695201.389,8,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,4105943.936,3621080.699,1647325.915,2588016.629,1244290.035,927444.0652,957163.2601,1797227.656,2107699.644,1294129.237,2701982.311,3846049.632,5695201.389,5546774.454,2640392.649,3316381.892,2187588.138,1698835.836,5233204.541,3546346.838,3954553.262,2424516.516,2471548.372,1211684.644,1569221.16,2427641.787,4689499.492,3037537.76,1785969.877,3047953.141,2117570.106,2200478.991,2056295.849,1448573.73,348499.962,2093524.187,1265499.205,707681.0553,1348557.832,1122651.307,627060.6436,1585912.672,873543.576,863015.4859,440375.1771,567120.8504,1122323.076,1362939.405,798627.0482,949670.8109,912706.8726,1060707.294,887363.5862,989768.0329,646573.7108,2327639.028,2080579.725,1740012.03,2303612.068,532708.4755,869494.8693,815394.7224,514807.5352,54134.40622,65840.18603,1737210.809,2578822.829,1987971.865,1396764.394,1432563.489,1802251.048,2007803.926,1781126.678,1628868.561,1689622.789,2449595.08,949670.8109,1759168.743,47.91988439,49.94165021,18.73376092,2.579,1.37,4.05218E-10,3.16875E-09
FALSE,,"N-[(4Z,8Z)-1,3-Dihydroxy-4,8-octadecadien-2-yl]hexadecanamide",C34 H65 N O3,Not the top hit,No results,No results,No results,Full match,No results,-0.34,535.49626,0.618,5694006.702,1,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,4122710.737,4069926.753,2242654.542,4977809.507,849506.6718,3595676.131,1488133.878,4594900.356,5015040.857,2027130.138,4538614.385,3845101.705,4698261.368,4970166.695,1587540.44,2238959.005,1443236.689,1863488.675,2227759.47,3106863.952,1170450.797,1822111.33,2761036.093,239958.8595,3128495.455,1587349.076,2307040.175,3470419.493,2346050.082,3296520.39,1828269.615,2602382.941,5398398.457,2898307.717,1434197.438,5293385.51,5694006.702,3958527.577,3852775.77,4985104.756,1556431.824,4200487.333,2385845.397,2481856.36,1005447.178,3139692.466,1657107.952,1100504.404,1653218.324,1813070.365,1706502.718,606761.9079,478330.7387,1816071.592,2174016.573,4254828.501,970641.8478,1768447.96,1231250.782,214668.2445,580536.4844,375254.9403,1585767.972,297995.5417,314065.292,4182478.118,3971200.927,4406533.894,4024745.588,1982866.519,1927682.024,1323563.604,1434645.175,776225.8956,524917.9303,2474216.512,1768447.96,1955274.271,47.11883804,69.13906366,62.0921077,1.399,0.48,0.202472966,0.319640707
TRUE,,,C17 H26 N8 O9,Full match,No results,No results,No results,No results,No results,0.05,486.1823,7.84,5692016.795,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,310020.7295,400244.1052,339932.8805,213247.3759,42271.25895,24188.98246,41341.81551,1275317.668,378826.0422,43104.98797,46672.17571,97235.47065,295116.7641,163134.9688,93198.4721,53907.11401,132902.9015,126244.0846,677882.8684,87168.97944,33592.79989,33726.00307,1343142.201,46725.98749,82112.05293,303955.6763,438349.5777,396472.7094,710183.1817,90131.67972,5692016.795,49261.80059,538283.0095,831200.3268,847896.2961,663024.2434,993067.486,966685.8223,678707.7225,943333.3457,2513064.293,989957.9549,1459492.006,956166.9738,1443544.806,1336619.738,1849622.261,1790088.761,1686828.858,1262079.071,530352.0651,1263199.085,1214198.823,2367470.605,1025118.083,1099496.925,819333.7973,3333904.655,1290194.96,3860349.053,1564664.47,4293961.469,943121.5577,29465.59078,23832.65925,968365.9395,1064275.425,1070382.254,1145364.594,1112547.491,1232531.13,1153509.52,1183320.462,1127081.642,1256356.626,129573.4931,1214198.823,1136223.118,230.5697432,63.22715119,7.477046667,0.107,-3.23,1E-15,8.8662E-15
TRUE,,,C26 H64 N9 O4 P,Full match,No results,No results,No results,No results,No results,-1.03,597.48127,0.628,5688248.3,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No MS2,1873392.06,1940332.928,1655342.957,1199699.376,1327175.701,799542.3435,835484.6818,5688248.3,1348914.42,705784.3337,799289.1345,2350128.168,4866029.687,1131231.109,1143657.351,1555226.907,3683686.608,1261984.887,2272289.593,1392116.209,2407039.53,741962.9978,1840749.647,724682.6463,1648747.966,2594289.693,3165149.528,3653206.188,3774669.284,2777161.007,2707514.787,1619080.364,2326115.145,176404.4069,850634.8189,1216379.046,664574.5175,1234413.601,899535.9491,495403.5937,489834.4912,794274.0187,820452.6671,1379535.666,412070.083,997582.8195,556578.5248,556550.8363,959168.4044,621910.2181,1824241.471,2889843.85,1680044.299,1587686.341,397229.937,860362.3405,915987.4822,952556.8556,1679321.098,610196.3189,1076661.41,1363418.071,1090915.736,40785.37362,37822.39431,1305211.497,1666909.732,1483697.348,1352762.403,1848383.633,1499455.361,1639803.473,1710315.631,1911923.029,2103084.845,1652045.462,915987.4822,1653356.603,60.37247207,56.50380557,15.29598991,1.804,0.85,2.10025E-05,7.95251E-05
TRUE,,,,No results,No results,No results,No results,No results,No results,,278.22738,0.623,5688248.3,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No MS2,1873392.06,1907790.73,1655342.957,1199699.376,1560800.163,747288.2086,841878.9638,5688248.3,1503618.784,705784.3337,620172.4435,2350128.168,4866029.687,1143528.101,1143657.351,1498157.137,3578426.497,1217443.455,2187145.423,1392116.209,2316806.672,1070866.185,1840749.647,1052778.605,1709296.415,2594289.693,3165149.528,3853628.415,3774669.284,2777161.007,2707514.787,1578104.745,2500082.561,238143.2334,891866.0358,1373639.459,642752.0597,1309949.938,944125.4756,431989.4913,354518.3971,820013.252,748851.9719,1265839.284,412070.083,1099751.824,586469.821,556550.8363,1021431.86,621910.2181,1973466.406,2889843.85,1680044.299,1785187.276,397229.937,860362.3405,915987.4822,952556.8556,1706263.448,610196.3189,1028013.391,1363418.071,1011124.937,55059.62645,51059.65,1305211.497,1666909.732,1483697.348,1362534.803,1848383.633,1130680.327,1553461.182,1717736.109,1786816.933,1938606.801,1682319.686,944125.4756,1610185.457,59.13722716,58.49227643,16.41027289,1.782,0.83,1.52968E-05,5.93489E-05
FALSE,,,C14 H31 N,Full match,No results,No results,No results,No results,No results,-0.41,213.24556,1.255,5683077.581,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,988369.266,936169.9486,2347934.353,780591.4516,1137987.148,285447.5228,327092.6126,5683077.581,732760.3983,182694.8532,1002028.537,3198943.609,2251925.348,931261.2739,770531.5833,1627388.044,1838060.66,399139.6928,948323.8282,874180.9565,1880260.266,323505.7955,2014299.219,198078.2246,1683849.181,792137.6782,1099952.996,1403633.356,2479998.956,1879081.457,1921931.161,530216.4906,1962491.3,381061.5142,2232783.557,837438.8402,743994.9744,1799263.923,869835.0511,1015772.716,977370.6092,630707.2501,587015.5739,1541335.146,181064.8445,905815.3801,1053915.687,381095.6784,902493.3009,710568.9701,1296119.734,3007894.734,623277.512,1393288.984,699333.4472,606773.2513,545820.4062,481963.0925,482896.3172,280147.5394,1142689.047,1637120.887,681881.9697,29529.67688,121405.6989,1177914.956,1167824.747,1291566.821,1070502.492,959560.2149,1009726.1,831178.6155,847423.9359,864626.6773,839120.795,995198.9017,837438.8402,984643.1573,80.43920579,63.49567897,16.4739824,1.188,0.25,0.444651304,0.611486611
TRUE,,,C38 H66 N3 O P,Full match,No results,No results,No results,No results,No results,3.7,611.49661,0.613,5643664.474,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No MS2,1463218.861,1575065.039,1417213.045,1066544.61,1159876.817,362860.1164,667765.9247,5643664.474,1430359.175,473800.8416,973750.2624,1858390.714,2422906.949,1360391.783,1539407.146,902170.7294,2675178.062,809775.1349,2138901.389,1770027.689,1751900.109,1023911.861,2256828.82,949218.5625,913916.3157,2754729.178,2438169.848,2470913.434,2652315.503,1938381.533,2171565.397,1549807.374,1593262.642,128363.2695,929936.1662,1655944.334,932381.8953,1051436.568,221622.8035,168240.3636,448736.3217,811012.718,698637.4246,1378217.496,307276.8488,534726.622,527396.9119,755291.0895,1012255.98,314031.0555,1182296.462,2700509.511,950343.8691,1457261.025,302092.7739,1025573.843,1071821.965,1282938.93,1405676.319,1038303.759,1183304.588,749073.4571,1073599.967,58449.83924,44186.04082,1052145.663,1016065.479,1003690.193,1156678.847,1023475.126,1060566.538,899495.2811,1279968.99,1207040.651,1254542.29,1544607.26,950343.8691,1056356.1,57.70318727,57.81359051,11.26166343,1.625,0.7,0.000119836,0.000385865
FALSE,,,C35 H71 N O3,Full match,No results,No results,No results,No results,No results,-1.22,553.54272,0.596,5631838.603,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No MS2,2267283.472,2360793.273,1648431.072,2332350.048,449210.6486,1489906.77,750513.1794,2750205.275,2195642.868,906839.0466,2190570.948,3637567.502,2592520.35,2126064.155,664382.3619,1755008.21,995786.2569,1540254.331,1029024.772,2481120.614,1619152.01,1223866.786,2429601.051,108110.4401,2089127.634,1089451.261,1414699.104,1026854.725,1692137.306,2145206.424,1664183.422,1769955.651,3520693.037,3813635.276,1006283.764,2380070.88,3095684.927,3874099.788,2489428.638,5631838.603,1651116.963,3020608.456,1473092.584,1286175.155,1097779.811,3339985.657,1415684.167,1067721.394,1059266.255,1980465.844,2041094.654,550455.6692,68498.34092,1717910.06,2664394.473,1697267.308,141187.4824,1376203.952,634437.5421,286635.0164,184531.0763,105679.9944,1469473.391,201044.815,214060.6684,1880707.326,2711611.954,2703739.471,2588581.036,1270579.24,947082.6792,642559.2166,569991.3968,185958.6475,92301.38125,1678160.364,1473092.584,1108830.96,44.59690034,73.17256271,76.43619778,1.139,0.19,0.699219399,0.862633242
FALSE,,Dolichol phosphate,C15 H29 O4 P,No results,No results,No results,No results,Full match,No results,1.8,304.18089,0.644,5616370.732,1,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,225855.0197,231113.6287,120193.3237,294392.6466,133262.1961,231966.0353,106481.3925,719105.677,290021.4493,75650.51546,230679.948,573851.5222,264746.393,388912.9431,211956.5092,278256.1405,282192.4643,1047589.252,443634.8655,271065.0275,260426.5,394799.4005,2359519.611,279357.7271,186090.555,299983.7088,297865.1929,762499.8626,686395.9771,1112932.163,473804.0165,244386.2362,218087.7504,4852074.429,274012.8336,239275.1999,343738.0354,5616370.732,128054.7185,3061937.576,216372.6857,332822.9179,125128.1955,397388.1383,947878.5421,1297575.55,154844.9907,119308.0971,643990.213,1858306.029,3825785.102,505104.6551,187837.0068,301165.5797,4272322.747,1235016.253,1164956.6,390349.3854,249538.428,109476.792,499260.0361,250405.2494,182699.2673,33122.50572,36815.11317,189144.2105,320993.1083,297483.2345,193892.5268,979522.9209,373512.238,740336.6785,244330.984,939788.7805,299778.896,280775.0957,343738.0354,310386.0021,100.398346,140.2887145,67.04753352,0.817,-0.29,0.143488713,0.239982573
FALSE,,,C21 H37 N O3 S,Full match,No results,No results,No results,No results,No results,0.14,383.24947,0.669,5575903.03,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,226006.3877,283913.6021,102634.48,155849.561,68603.29865,84962.78495,76610.77988,295108.115,159281.7138,62802.9971,108679.4064,163592.5913,208655.4074,122988.7556,161463.747,166513.2494,279997.7867,132999.8119,239108.0643,254351.2367,262901.0375,156627.0267,371934.2214,260167.6535,112202.3789,286506.755,268735.2613,301713.3214,476862.7509,128678.468,234430.8455,227682.8796,228258.0582,198296.8834,108982.9743,199180.0817,122937.2643,247244.2893,112896.1587,150464.9509,110833.59,136039.2336,84479.90311,117505.8037,73646.2919,133988.6117,320728.4191,110761.0869,210173.1479,140300.921,307275.3517,5575903.03,210479.3871,313143.9568,122954.4568,186032.6272,179460.2521,199171.47,295605.7103,172033.9155,159410.6628,195586.9541,166447.8011,51569.43521,48543.99547,177386.6488,174979.9605,254889.3907,123310.9334,163013.0209,199448.2155,251535.1881,231782.7252,222512.3266,242763.7713,187584.3284,172033.9155,210980.271,47.28620849,276.6734172,21.42998646,1.09,0.12,0.975469294,0.999998814
